ICRA,2016,0.00145985401459854
ICRA,2017,0.002544529262086514
ICRA,2018,0.002466091245376079
IDM@NIPS,2016,0.0
IJCAI,1969,0.0
IJCAI,1971,0.0
IJCAI,1973,0.011764705882352941
IJCAI,1975,0.0
IJCAI,1977,0.004273504273504274
IJCAI,1979,0.0
IJCAI,1981,0.0045871559633027525
IJCAI,1983,0.011111111111111112
IJCAI,1985,0.022900763358778626
IJCAI,1987,0.00411522633744856
IJCAI,1989,0.0
IJCAI,1991,0.0
IJCAI,1993,0.0
IJCAI,1995,0.007220216606498195
IJCAI,1997,0.004273504273504274
IJCAI,1999,0.0049504950495049506
IJCAI,2001,0.0
IJCAI,2003,0.006920415224913495
IJCAI,2005,0.008695652173913044
IJCAI,2007,0.008403361344537815
IJCAI,2009,0.005847953216374269
IJCAI,2011,0.012345679012345678
IJCAI,2013,0.010121457489878543
IJCAI,2015,0.012422360248447204
IJCAI,2016,0.006097560975609756
IJCAI,2017,0.015463917525773196
IJCAI,2018,0.01405152224824356
IROS,1989,0.011494252873563218
IROS,1990,0.0
IROS,1991,0.003952569169960474
IROS,1992,0.0034965034965034965
IROS,1993,0.0
IROS,1994,0.0
IROS,1995,0.0
IROS,1996,0.008583690987124463
IROS,1997,0.0
IROS,1998,0.0
IROS,1999,0.0
IROS,2000,0.008086253369272238
IROS,2001,0.0
IROS,2002,0.006036217303822937
IROS,2003,0.0032679738562091504
IROS,2004,0.0015267175572519084
IROS,2005,0.006097560975609756
IROS,2006,0.004
IROS,2007,0.005873715124816446
IROS,2008,0.004392386530014641
IROS,2009,0.0021344717182497333
IROS,2010,0.004077471967380225
IROS,2011,0.001277139208173691
IROS,2012,0.0023584905660377358
IROS,2013,0.0
IROS,2014,0.005405405405405406
IROS,2015,0.0010384215991692627
IROS,2016,0.00243605359317905
IROS,2017,0.004581901489117984
IROS,2018,0.008341056533827619
ITWP@IJCAI,2011,0.0
JOWO@IJCAI,2015,0.0
KEG@AAAI,2019,0.0
KHD@IJCAI,2017,0.0
KHD@IJCAI,2018,0.0
KnowProS@IJCAI,2016,0.0
LINKDEM@IJCAI,2017,0.2
LaCATODA@IJCAI,2018,0.0
MADiMa@IJCAI,2018,0.0
MAPF@AAAI,2012,0.0
MLINI@NIPS,2014,0.0
MLIS@ICML,2015,0.0
MLIS@IJCAI,2013,0.0
MLMMI@ICML,2015,0.0
MPREF@AAAI,2014,0.0
MRC@IJCAI,2018,0.0
MUD@ICML,2015,0.0
MuSRobS@IROS,2015,0.0
NIPS,1987,0.0
NIPS,1988,0.0
NIPS,1989,0.0
NIPS,1990,0.0
NIPS,1991,0.0
NIPS,1992,0.0
NIPS,1993,0.006369426751592357
NIPS,1994,0.0
NIPS,1995,0.006711409395973154
NIPS,1996,0.0
NIPS,1997,0.0
NIPS,1998,0.0
NIPS,1999,0.006802721088435374
NIPS,2000,0.0
NIPS,2001,0.005154639175257732
NIPS,2002,0.004830917874396135
NIPS,2003,0.005128205128205128
NIPS,2004,0.0
NIPS,2005,0.01932367149758454
NIPS,2006,0.004975124378109453
NIPS,2007,0.004629629629629629
NIPS,2008,0.004032258064516129
NIPS,2009,0.011494252873563218
NIPS,2010,0.006968641114982578
NIPS,2011,0.0
NIPS,2012,0.002702702702702703
NIPS,2013,0.002785515320334262
NIPS,2014,0.012195121951219513
NIPS,2015,0.0024937655860349127
NIPS,2016,0.00530035335689046
NIPS,2017,0.005934718100890208
OIS@IJCAI,2001,0.0
PPSDR@ICRA,2005,0.0
RTcMAS@IJCAI,2018,0.0
SAAIP@IJCAI,2016,0.0
SNA@ICML,2006,0.0
SSR@ICRA,2013,0.0
SafeAI@AAAI,2019,0.13636363636363635
Semantic Cities @ AAAI,2012,0.1
SocInf@IJCAI,2015,0.0
SocInf@IJCAI,2016,0.0
SocInf@IJCAI,2017,0.0
UDM@IJCAI,2013,0.0
